ESTIMATEDTOTALACRES,ORIGINSLOPE,ORIGINASPECT,ORIGINELEVATION,SPRUCE,MUNDRA,GRASS,BRUSH,HARD,LEAF,UNKNOWN,OTHER
0.1,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
2.9,0-25,SE,0-500,0,0,0,0,1,0,0,0
0.1,0-25,Flat,0-500,0,1,0,0,0,0,0,0
0.1,0-25,N,501-1500,0,0,1,0,0,0,0,0
0.1,0-25,E,0-500,1,0,0,0,0,0,0,0
0.1,0-25,SE,0-500,0,0,0,0,0,0,0,1
1676.6,0-25,S,501-1500,0,0,0,0,1,0,0,0
0.1,0-25,N,0-500,0,0,0,0,0,0,0,1
0.1,0-25,N,0-500,0,0,1,0,0,0,0,0
0.1,0-25,S,0-500,0,0,0,0,0,0,0,1
0.1,0-25,NW,501-1500,0,0,0,0,1,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
0.1,0-25,SE,0-500,0,0,0,0,0,0,0,1
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
0.1,0-25,NE,501-1500,0,0,1,0,0,0,0,0
0.1,0-25,S,0-500,0,0,0,0,1,0,0,0
0.1,0-25,SW,0-500,0,0,0,0,0,0,1,0
0.1,0-25,N,0-500,0,0,0,0,1,0,0,0
0.1,26-40,E,501-1500,0,0,0,0,0,0,0,1
0.2,0-25,SW,0-500,0,0,0,0,1,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
7930.3,0-25,SW,0-500,0,0,0,0,1,0,0,0
0.1,0-25,NE,0-500,0,0,0,0,0,0,0,1
0.2,0-25,NW,0-500,0,0,0,0,0,0,0,1
0.1,26-40,SE,501-1500,0,0,0,0,0,0,0,1
0.1,0-25,Flat,0-500,0,0,0,0,1,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
0.1,0-25,N,0-500,0,0,0,0,0,0,0,1
0.1,0-25,N,0-500,0,0,0,0,0,0,0,1
0.1,0-25,NW,0-500,0,0,1,0,0,0,0,0
0.1,0-25,W,0-500,0,0,0,0,0,0,0,1
0.1,0-25,W,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
0.1,0-25,NW,0-500,0,0,0,0,0,0,1,0
25,26-40,W,501-1500,0,0,0,0,1,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
0.3,0-25,N,0-500,0,0,0,0,1,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
0.1,0-25,SW,0-500,1,0,0,0,0,0,0,0
0.1,0-25,W,0-500,0,0,0,0,1,0,0,0
3500,0-25,West,1501-2500,0,0,0,0,1,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
0.1,0-25,W,0-500,0,0,0,0,1,0,0,0
0.1,0-25,N,0-500,0,0,0,0,0,0,0,1
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
0.1,0-25,SE,0-500,0,0,0,0,0,0,0,1
0.1,0-25,S,501-1500,0,0,1,0,0,0,0,0
0.1,0-25,NE,501-1500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0501-1500,0,0,1,0,0,0,0,0
0.1,0-25,S,0-500,0,0,0,0,0,0,0,1
0.1,0-25,S,0-500,0,0,0,0,0,0,0,1
0.1,0-25,E,0-500,0,0,0,0,0,0,0,1
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
1.1,0-25,SW,0-500,0,0,0,0,1,0,0,0
50.5,0-25,Flat,0-500,0,1,0,0,0,0,0,0
0.1,0-25,W,501-1500,0,0,1,0,0,0,0,0
13.7,0-25,Flat,1501-2500,0,0,1,0,0,0,0,0
0.1,0-25,W,0-500,0,0,1,0,0,0,0,0
0.1,0-25,W,0-500,0,0,1,0,0,0,0,0
1.4,0-25,N,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,1,0,0,0
0.1,0-25,W,501-1500,1,0,0,0,0,0,0,0
1.3,0-25,S,0-500,0,0,0,0,1,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
8.4,0-25,N,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,NW,0-500,0,0,0,0,0,0,0,1
3,0-25,Flat,1501-2500,0,0,0,1,0,0,0,0
0.1,0-25,NW,0-500,0,0,0,0,0,0,0,1
2,0-25,SW,0-500,0,0,0,0,1,0,0,0
0.1,0-25,NE,0-500,0,0,0,0,0,0,0,1
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
0.1,0-25,E,1501-2500,0,0,0,0,0,0,1,0
4.6,0-25,NW,1501-2500,1,0,0,0,0,0,0,0
1,0-25,Flat,0-500,0,0,0,0,1,0,0,0
5.8,0-25,NE,1501-2500,0,0,0,0,1,0,0,0
0.1,26-40,W,501-1500,0,0,0,0,1,0,0,0
0.1,0-25,Flat,501-1500,0,0,0,0,1,0,0,0
2.5,0-25,Flat,0501-1500,0,0,1,0,0,0,0,0
15.3,0-25,SE,1501-2500,0,0,0,0,1,0,0,0
0.1,0-25,N,0-500,0,0,0,0,0,0,0,1
1,26-40,E,501-1500,0,0,0,0,1,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
1.2,0-25,S,0-500,0,0,1,0,0,0,0,0
2,0-25,North,1501-2500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,1501-2500,0,0,0,0,0,0,1,0
0.3,0-25,SW,501-1500,0,0,1,0,0,0,0,0
0.1,0-25,S,501-1500,1,0,0,0,0,0,0,0
0.1,0-25,NE,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,1,0
0.1,0-25,W,0-500,0,0,0,0,0,0,0,1
0.1,0-25,SE,501-1500,0,0,0,0,0,0,0,1
0.1,0-25,W,1501-2500,0,0,0,0,0,0,0,1
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
27.9,0-25,Flat,0-500,0,1,0,0,0,0,0,0
7,0-25,Flat,0501-1500,0,0,1,0,0,0,0,0
27.5,0-25,S,501-1500,1,0,0,0,0,0,0,0
0.1,0-25,NE,501-1500,0,0,1,0,0,0,0,0
139.7,0-25,Flat,0501-1500,0,0,1,0,0,0,0,0
0.3,0-25,W,501-1500,0,0,1,0,0,0,0,0
1554,0-25,SE,0-500,0,0,0,0,0,0,1,0
3131.8,41-55,W,1501-2500,0,0,0,0,0,0,0,1
0.1,0-25,SW,501-1500,0,0,1,0,0,0,0,0
129.2,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
18.5,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,NW,0-500,0,0,1,0,0,0,0,0
0.1,0-25,W,0-500,0,0,1,0,0,0,0,0
0.1,0-25,S,0-500,0,0,1,0,0,0,0,0
0.1,0-25,SE,501-1500,0,0,0,0,0,0,0,1
0.5,0-25,SW,501-1500,0,0,1,0,0,0,0,0
0.1,26-40,NE,501-1500,0,0,0,0,0,0,0,1
0.1,0-25,E,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
0.1,0-25,S,501-1500,0,0,1,0,0,0,0,0
0.5,0-25,W,501-1500,0,0,1,0,0,0,0,0
0.2,0-25,NE,501-1500,1,0,0,0,0,0,0,0
0.6,0-25,E,501-1500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
45,0-25,Flat,0-500,0,1,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
8,0-25,N,0-500,0,0,1,0,0,0,0,0
0.1,0-25,N,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,1501-2500,0,0,0,0,0,0,0,1
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.2,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
0.1,0-25,N,501-1500,0,0,1,0,0,0,0,0
0.9,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.2,0-25,Flat,0-500,0,0,0,0,1,0,0,0
0.1,0-25,NE,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,56-75,SE,3501-4500,0,0,1,0,0,0,0,0
0.3,0-25,E,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,501-1500,0,0,0,0,0,0,0,1
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
0.3,0-25,Flat,1501-2500,0,0,1,0,0,0,0,0
0.1,0-25,N,501-1500,0,0,0,0,1,0,0,0
0.1,0-25,Flat,501-1500,0,0,0,0,0,0,0,1
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,S,0-500,0,0,1,0,0,0,0,0
4,0-25,E,501-1500,0,0,1,0,0,0,0,0
0.1,0-25,W,0-500,0,0,1,0,0,0,0,0
0.1,0-25,West,0501-1500,0,0,0,0,0,0,0,1
0.1,0-25,S,501-1500,0,0,0,0,0,0,0,1
45.2,26-40,West,0501-1500,0,1,0,0,0,0,0,0
0.1,0-25,W,1501-2500,0,0,1,0,0,0,0,0
0.1,0-25,N,501-1500,0,0,0,0,0,0,0,1
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,SW,501-1500,0,0,0,0,1,0,0,0
0.1,0-25,W,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.2,0-25,S,0-500,0,0,1,0,0,0,0,0
25,0-25,S,501-1500,0,0,0,0,1,0,0,0
10,26-40,SE,2501-3500,0,0,0,0,1,0,0,0
0.2,0-25,S,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
0.1,0-25,NE,0-500,0,0,0,0,1,0,0,0
0.1,0-25,N,1501-2500,0,0,1,0,0,0,0,0
1630,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.3,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.5,26-40,S,1501-2500,0,0,0,0,1,0,0,0
0.5,0-25,NE,0-500,0,0,1,0,0,0,0,0
0.1,0-25,SW,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
1,0-25,W,1501-2500,0,0,0,0,0,0,1,0
0.1,0-25,E,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,W,501-1500,0,0,0,0,1,0,0,0
25080,0-25,Flat,1501-2500,0,0,1,0,0,0,0,0
0.2,0-25,N,0-500,0,0,1,0,0,0,0,0
0.1,0-25,S,0-500,0,0,0,0,0,0,0,1
0.6,0-25,Flat,1501-2500,0,0,0,1,0,0,0,0
439,0-25,Flat,0501-1500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,NE,0-500,1,0,0,0,0,0,0,0
0.1,0-25,N,0-500,0,0,0,0,0,0,0,1
8.7,0-25,Flat,1501-2500,1,0,0,0,0,0,0,0
1,41-55,S,501-1500,0,0,1,0,0,0,0,0
0.1,0-25,W,0-500,0,0,0,0,0,0,0,1
0.1,0-25,SW,1501-2500,0,0,1,0,0,0,0,0
1,0-25,Flat,0501-1500,0,0,0,0,0,0,1,0
3.5,26-40,NW,501-1500,0,0,0,0,1,0,0,0
12,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
665,0-25,Flat,0501-1500,0,0,1,0,0,0,0,0
0.3,0-25,W,0-500,0,0,1,0,0,0,0,0
0.1,0-25,NE,0-500,0,0,0,0,0,0,0,1
0.1,0-25,W,0-500,0,0,1,0,0,0,0,0
0.1,0-25,S,0-500,0,0,1,0,0,0,0,0
350,0-25,Flat,1501-2500,0,0,1,0,0,0,0,0
0.4,0-25,N,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0501-1500,0,0,1,0,0,0,0,0
0.3,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.2,0-25,S,0-500,0,0,1,0,0,0,0,0
0.1,0-25,NE,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,1501-2500,0,0,1,0,0,0,0,0
1,0-25,Flat,1501-2500,0,0,0,0,0,0,1,0
0.1,0-25,Flat,0501-1500,0,0,1,0,0,0,0,0
38,0-25,Flat,501-1500,0,0,0,0,0,0,0,1
0.3,0-25,Flat,1501-2500,1,0,0,0,0,0,0,0
200,0-25,Flat,0-500,0,0,0,0,0,0,1,0
0.1,0-25,S,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,N,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.1,0-25,NE,0-500,0,0,0,0,0,0,0,1
0.1,0-25,NE,501-1500,0,0,0,0,0,0,0,1
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
2.5,0-25,S,501-1500,0,0,0,0,1,0,0,0
0.5,0-25,E,0-500,0,0,1,0,0,0,0,0
0.1,0-25,NE,0-500,0,0,0,0,1,0,0,0
0.3,26-40,W,1501-2500,0,0,0,0,1,0,0,0
0.1,0-25,N,0-500,0,0,1,0,0,0,0,0
0.1,0-25,N,0-500,0,0,0,0,0,0,0,1
0.1,0-25,S,1501-2500,1,0,0,0,0,0,0,0
48,0-25,NW,0-500,0,0,1,0,0,0,0,0
22,0-25,NW,0-500,0,0,1,0,0,0,0,0
0.1,0-25,NE,1501-2500,1,0,0,0,0,0,0,0
4862,0-25,NW,0-500,0,0,0,0,0,0,0,1
0.3,0-25,SW,0-500,0,0,0,0,1,0,0,0
0.1,0-25,SW,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
0.1,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.1,0-25,SW,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
0.1,26-40,N,0-500,0,0,0,0,0,0,0,1
100,0-25,Flat,0-500,0,0,0,0,0,0,1,0
0.1,0-25,NW,2501-3500,1,0,0,0,0,0,0,0
0.1,0-25,NE,501-1500,0,0,0,0,0,0,0,1
1,0-25,Flat,0-500,0,1,0,0,0,0,0,0
0.1,0-25,South,0501-1500,0,0,0,0,0,0,0,1
5,0-25,Flat,0-500,0,0,0,0,0,0,0,1
0.1,0-25,Flat,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,SW,0-500,0,0,0,0,1,0,0,0
0.1,0-25,E,1501-2500,0,0,0,0,0,0,1,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
0.1,0-25,NW,501-1500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
0.3,0-25,N,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,NE,0-500,0,0,0,0,0,0,0,1
0.1,0-25,NE,501-1500,1,0,0,0,0,0,0,0
0.1,0-25,NE,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
2,0-25,E,501-1500,1,0,0,0,0,0,0,0
0.1,0-25,W,0-500,0,0,1,0,0,0,0,0
0.7,0-25,SW,501-1500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,501-1500,0,0,1,0,0,0,0,0
5.4,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
0.2,0-25,SW,0-500,0,0,0,0,1,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
80.9,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
7,0-25,North,0501-1500,0,1,0,0,0,0,0,0
0.1,0-25,SE,1501-2500,0,0,0,0,0,0,1,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
6.6,0-25,E,501-1500,1,0,0,0,0,0,0,0
0.1,0-25,N,501-1500,0,0,0,0,0,0,0,1
0.4,0-25,E,501-1500,1,0,0,0,0,0,0,0
1,0-25,NE,1501-2500,0,0,0,0,0,0,0,1
1744.7,0-25,South West,0501-1500,0,1,0,0,0,0,0,0
34.9,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
144.5,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
0.3,41-55,NE,2501-3500,0,0,1,0,0,0,0,0
0.2,0-25,E,501-1500,1,0,0,0,0,0,0,0
3,0-25,Flat,0-500,0,0,0,1,0,0,0,0
15562.5,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.3,26-40,N,1501-2500,1,0,0,0,0,0,0,0
52.4,0-25,Flat,0-500,1,0,0,0,0,0,0,0
180,0-25,Flat,0-500,0,0,0,0,0,0,1,0
20.9,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
0.1,0-25,N,0-500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
0.1,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.1,0-25,S,501-1500,1,0,0,0,0,0,0,0
0.1,0-25,NW,1501-2500,1,0,0,0,0,0,0,0
0.5,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.1,0-25,NW,0-500,0,0,0,0,0,0,0,1
0.1,0-25,Flat,501-1500,0,0,0,0,0,0,0,1
40.2,0-25,Flat,0-500,1,0,0,0,0,0,0,0
32327.8,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.1,0-25,W,0-500,0,0,1,0,0,0,0,0
0.1,26-40,W,0-500,0,0,1,0,0,0,0,0
1,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.1,0-25,SE,0-500,0,0,1,0,0,0,0,0
0.1,0-25,NW,0-500,0,0,0,0,0,0,0,1
37,26-40,E,501-1500,1,0,0,0,0,0,0,0
21698,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.5,26-40,S,2501-3500,1,0,0,0,0,0,0,0
0.1,0-25,NW,501-1500,0,0,0,0,0,0,1,0
0.1,0-25,Flat,501-1500,0,0,0,0,1,0,0,0
0.5,0-25,E,501-1500,1,0,0,0,0,0,0,0
0.1,26-40,NE,501-1500,0,0,0,0,1,0,0,0
298.9,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.1,0-25,S,1501-2500,1,0,0,0,0,0,0,0
603.3,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.1,0-25,W,0-500,0,0,1,0,0,0,0,0
0.1,0-25,N,501-1500,1,0,0,0,0,0,0,0
0.1,0-25,NW,0-500,0,0,0,0,1,0,0,0
15.4,0-25,North West,0501-1500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
42,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
0.6,0-25,N,0-500,0,0,0,0,1,0,0,0
2,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
8867.3,0-25,Flat,0-500,1,0,0,0,0,0,0,0
79.2,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
0.5,0-25,West,0501-1500,1,0,0,0,0,0,0,0
0.1,0-25,N,0-500,0,0,0,0,0,0,0,1
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
0.1,0-25,NE,0-500,0,0,0,0,1,0,0,0
0.3,0-25,SE,501-1500,0,0,0,0,1,0,0,0
7,0-25,Flat,1501-2500,1,0,0,0,0,0,0,0
282,0-25,NE,501-1500,0,0,0,0,0,0,0,1
64,0-25,Flat,501-1500,1,0,0,0,0,0,0,0
5,41-55,SW,501-1500,0,0,0,0,1,0,0,0
0.1,41-55,S,1501-2500,0,0,0,0,0,0,0,1
1563.9,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
0.3,0-25,SW,0-500,0,0,0,0,0,0,1,0
118.2,0-25,Flat,2501-3500,1,0,0,0,0,0,0,0
0,0-25,SE,1501-2500,0,0,0,0,0,0,1,0
2363,0-25,E,501-1500,1,0,0,0,0,0,0,0
12.9,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
128.2,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
0.3,0-25,SE,0-500,0,0,1,0,0,0,0,0
1142.6,0-25,E,501-1500,1,0,0,0,0,0,0,0
73,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.3,26-40,SW,1501-2500,0,0,0,0,0,0,1,0
1931,0-25,S,0-500,0,0,0,0,1,0,0,0
0.3,41-55,SE,1501-2500,0,0,0,0,0,0,0,1
2,0-25,Flat,0-500,1,0,0,0,0,0,0,0
10,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
106,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
0.1,0-25,S,0-500,0,0,0,0,0,0,0,1
0.1,26-40,NE,1501-2500,0,0,1,0,0,0,0,0
69,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
1949.4,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
0.3,0-25,E,0-500,0,0,0,0,0,0,0,1
3395,26-40,NE,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,SE,0-500,0,0,1,0,0,0,0,0
10661,0-25,Flat,0-500,1,0,0,0,0,0,0,0
509,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
0.1,26-40,E,1501-2500,0,0,0,0,0,0,1,0
8,41-55,W,2501-3500,0,0,0,0,0,0,1,0
2060.1,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
115.2,0-25,Flat,0-500,0,0,1,0,0,0,0,0
239.4,0-25,Flat,1501-2500,1,0,0,0,0,0,0,0
349,0-25,N,0-500,0,0,0,0,0,0,0,1
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
100524,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
11357.2,0-25,East,1501-2500,1,0,0,0,0,0,0,0
48,0-25,S,501-1500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0-500,1,0,0,0,0,0,0,0
292,0-25,E,501-1500,0,0,0,0,1,0,0,0
3342,0-25,SE,0-500,0,0,0,0,0,0,0,1
0.3,0-25,S,0-500,0,0,1,0,0,0,0,0
0.1,Unknown,Unknown,Unknown,0,0,1,0,0,0,0,0
0.3,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.1,26-40,S,0-500,0,0,1,0,0,0,0,0
323.3,0-25,Flat,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0-500,1,0,0,0,0,0,0,0
1,0-25,Flat,0-500,1,0,0,0,0,0,0,0
4156.6,0-25,Flat,1501-2500,1,0,0,0,0,0,0,0
8.7,0-25,South East,0501-1500,0,0,0,0,0,0,0,1
1,0-25,East,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,SW,0-500,0,0,0,0,0,0,0,1
0.3,0-25,SE,0-500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0-500,1,0,0,0,0,0,0,0
2,41-55,NW,501-1500,0,0,0,0,0,0,0,1
151.2,0-25,Flat,0-500,1,0,0,0,0,0,0,0
1009,0-25,N,0-500,0,0,1,0,0,0,0,0
5,0-25,Flat,0-500,1,0,0,0,0,0,0,0
31089.9,0-25,North East,0501-1500,1,0,0,0,0,0,0,0
8236.1,0-25,South East,0501-1500,1,0,0,0,0,0,0,0
1,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
0.1,0-25,SE,0-500,0,0,1,0,0,0,0,0
11,0-25,S,501-1500,1,0,0,0,0,0,0,0
0.1,26-40,N,0-500,0,0,1,0,0,0,0,0
270,0-25,S,0-500,1,0,0,0,0,0,0,0
11589.7,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
10109.2,0-25,Flat,0-500,0,0,0,0,0,0,0,1
16869.2,0-25,Flat,0-500,1,0,0,0,0,0,0,0
7,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
6940.5,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
1682,0-25,W,501-1500,1,0,0,0,0,0,0,0
31917,0-25,S,501-1500,1,0,0,0,0,0,0,0
3141,0-25,W,501-1500,1,0,0,0,0,0,0,0
0.3,0-25,Flat,0-500,0,0,0,0,1,0,0,0
20729.9,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
966.5,0-25,West,0501-1500,1,0,0,0,0,0,0,0
45995.7,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
30678.1,0-25,Flat,0-500,1,0,0,0,0,0,0,0
3900.2,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
3409.7,0-25,Flat,0-500,1,0,0,0,0,0,0,0
12880.7,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
9592.8,0-25,South,0501-1500,0,0,0,0,0,0,1,0
984.6,0-25,East,0501-1500,1,0,0,0,0,0,0,0
361.3,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
365,26-40,E,501-1500,0,0,0,0,0,0,0,1
323,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0501-1500,0,0,0,0,0,0,1,0
335,0-25,S,0-500,0,0,1,0,0,0,0,0
954,0-25,SW,0-500,0,0,1,0,0,0,0,0
0.1,0-25,W,0-500,0,0,1,0,0,0,0,0
622.6,26-40,East,1501-2500,1,0,0,0,0,0,0,0
39.8,0-25,East,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,W,1501-2500,0,0,0,0,1,0,0,0
0.2,0-25,Flat,0-500,0,0,0,0,1,0,0,0
46545.3,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
175,26-40,NE,501-1500,0,0,0,0,1,0,0,0
2865.4,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
1543,26-40,NE,1501-2500,0,0,0,0,1,0,0,0
208,26-40,SE,501-1500,0,0,0,0,0,0,0,1
6110,0-25,N,0-500,0,0,0,0,0,0,0,1
761,0-25,N,501-1500,0,0,0,0,0,0,1,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,1,0
7377.5,0-25,North,1501-2500,1,0,0,0,0,0,0,0
17,0-25,NW,501-1500,1,0,0,0,0,0,0,0
81,0-25,N,0-500,1,0,0,0,0,0,0,0
44,0-25,Flat,0-500,1,0,0,0,0,0,0,0
3412.1,0-25,South East,1501-2500,1,0,0,0,0,0,0,0
9527.4,0-25,Flat,0-500,1,0,0,0,0,0,0,0
1,0-25,Flat,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
49446,0-25,Flat,0-500,0,0,0,0,0,0,0,1
15814.3,0-25,Flat,0-500,1,0,0,0,0,0,0,0
182,0-25,E,2501-3500,1,0,0,0,0,0,0,0
257.6,0-25,SE,2501-3500,1,0,0,0,0,0,0,0
39550,0-25,NE,0-500,0,0,0,0,0,0,0,1
4250,0-25,E,501-1500,1,0,0,0,0,0,0,0
231,41-55,W,1501-2500,0,0,0,0,0,0,1,0
465,26-40,E,501-1500,0,0,0,0,0,0,0,1
